detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events,matched_fc
lstm_autoencoder,1,primary,0.005,15,9,2,overall,8714,100,1,34,False
lstm_autoencoder,1,primary,0.005,15,9,2,climb,2650,9,1,1,False
lstm_autoencoder,1,primary,0.005,15,9,2,cruise,4542,15,1,8,False
lstm_autoencoder,1,primary,0.005,15,9,2,descent,1522,76,1,25,False
lstm_autoencoder,1,primary,0.005,15,10,2,overall,5218,5,1,1,False
lstm_autoencoder,1,primary,0.005,15,10,2,climb,2439,5,1,1,False
lstm_autoencoder,1,primary,0.005,15,10,2,cruise,1376,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,10,2,descent,1403,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,11,2,overall,6001,41,1,4,False
lstm_autoencoder,1,primary,0.005,15,11,2,climb,2203,8,1,1,False
lstm_autoencoder,1,primary,0.005,15,11,2,cruise,2046,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,11,2,descent,1752,33,1,3,False
lstm_autoencoder,1,primary,0.005,15,12,2,overall,8363,3,1,1,False
lstm_autoencoder,1,primary,0.005,15,12,2,climb,1990,3,1,1,False
lstm_autoencoder,1,primary,0.005,15,12,2,cruise,3014,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,12,2,descent,3359,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,13,2,overall,5761,1,1,1,False
lstm_autoencoder,1,primary,0.005,15,13,2,climb,1671,1,1,1,False
lstm_autoencoder,1,primary,0.005,15,13,2,cruise,2573,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,13,2,descent,1517,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,14,2,overall,6942,10,1,1,False
lstm_autoencoder,1,primary,0.005,15,14,2,climb,2058,10,1,1,False
lstm_autoencoder,1,primary,0.005,15,14,2,cruise,3278,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,14,2,descent,1606,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,15,2,overall,8154,32,1,11,False
lstm_autoencoder,1,primary,0.005,15,15,2,climb,2033,6,1,1,False
lstm_autoencoder,1,primary,0.005,15,15,2,cruise,2970,23,1,8,False
lstm_autoencoder,1,primary,0.005,15,15,2,descent,3151,3,1,2,False
lstm_autoencoder,1,primary,0.005,15,16,2,overall,5218,5,1,1,False
lstm_autoencoder,1,primary,0.005,15,16,2,climb,2439,5,1,1,False
lstm_autoencoder,1,primary,0.005,15,16,2,cruise,1376,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,16,2,descent,1403,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,17,2,overall,5804,2,1,1,False
lstm_autoencoder,1,primary,0.005,15,17,2,climb,1845,2,1,1,False
lstm_autoencoder,1,primary,0.005,15,17,2,cruise,2329,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,17,2,descent,1630,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,18,2,overall,8154,29,1,14,False
lstm_autoencoder,1,primary,0.005,15,18,2,climb,2033,7,1,1,False
lstm_autoencoder,1,primary,0.005,15,18,2,cruise,2970,21,1,12,False
lstm_autoencoder,1,primary,0.005,15,18,2,descent,3151,1,1,1,False
lstm_autoencoder,1,primary,0.005,15,19,2,overall,6782,94,1,42,False
lstm_autoencoder,1,primary,0.005,15,19,2,climb,2887,8,1,1,False
lstm_autoencoder,1,primary,0.005,15,19,2,cruise,1196,5,1,2,False
lstm_autoencoder,1,primary,0.005,15,19,2,descent,2699,81,1,39,False
lstm_autoencoder,1,primary,0.005,15,20,2,overall,6265,1,1,1,False
lstm_autoencoder,1,primary,0.005,15,20,2,climb,1256,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,20,2,cruise,2569,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,20,2,descent,2440,1,1,1,False
lstm_autoencoder,1,primary,0.005,15,21,2,overall,6381,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,21,2,climb,1264,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,21,2,cruise,2088,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,21,2,descent,3029,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,22,2,overall,5501,64,1,29,False
lstm_autoencoder,1,primary,0.005,15,22,2,climb,2343,9,1,7,False
lstm_autoencoder,1,primary,0.005,15,22,2,cruise,1857,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,22,2,descent,1301,55,1,22,False
lstm_autoencoder,1,primary,0.005,15,23,2,overall,6887,9,1,1,False
lstm_autoencoder,1,primary,0.005,15,23,2,climb,1788,9,1,1,False
lstm_autoencoder,1,primary,0.005,15,23,2,cruise,3403,0,0,0,False
lstm_autoencoder,1,primary,0.005,15,23,2,descent,1696,0,0,0,False
lstm_autoencoder,1,primary,0.01,11,1,3,overall,11007,53,1,17,True
lstm_autoencoder,1,primary,0.01,11,1,3,climb,2506,9,1,1,True
lstm_autoencoder,1,primary,0.01,11,1,3,cruise,4386,10,1,4,True
lstm_autoencoder,1,primary,0.01,11,1,3,descent,4115,34,1,12,True
lstm_autoencoder,1,primary,0.01,11,2,3,overall,17636,93,1,30,True
lstm_autoencoder,1,primary,0.01,11,2,3,climb,3612,9,1,1,True
lstm_autoencoder,1,primary,0.01,11,2,3,cruise,10521,35,1,10,True
lstm_autoencoder,1,primary,0.01,11,2,3,descent,3503,49,1,19,True
lstm_autoencoder,1,primary,0.01,11,3,3,overall,9831,380,1,28,True
lstm_autoencoder,1,primary,0.01,11,3,3,climb,2031,17,1,1,True
lstm_autoencoder,1,primary,0.01,11,3,3,cruise,3448,15,1,5,True
lstm_autoencoder,1,primary,0.01,11,3,3,descent,4352,348,1,22,True
lstm_autoencoder,1,primary,0.01,11,4,3,overall,13140,65,1,19,True
lstm_autoencoder,1,primary,0.01,11,4,3,climb,2902,11,1,3,True
lstm_autoencoder,1,primary,0.01,11,4,3,cruise,7069,0,0,0,True
lstm_autoencoder,1,primary,0.01,11,4,3,descent,3169,54,1,16,True
lstm_autoencoder,1,primary,0.01,11,5,3,overall,13751,191,1,44,True
lstm_autoencoder,1,primary,0.01,11,5,3,climb,2138,7,1,1,True
lstm_autoencoder,1,primary,0.01,11,5,3,cruise,6376,24,1,5,True
lstm_autoencoder,1,primary,0.01,11,5,3,descent,5237,160,1,38,True
lstm_autoencoder,1,primary,0.01,11,6,3,overall,11689,122,1,44,True
lstm_autoencoder,1,primary,0.01,11,6,3,climb,2583,3,1,2,True
lstm_autoencoder,1,primary,0.01,11,6,3,cruise,5477,34,1,16,True
lstm_autoencoder,1,primary,0.01,11,6,3,descent,3629,85,1,26,True
lstm_autoencoder,1,primary,0.01,11,7,3,overall,11007,57,1,15,True
lstm_autoencoder,1,primary,0.01,11,7,3,climb,2506,9,1,1,True
lstm_autoencoder,1,primary,0.01,11,7,3,cruise,4386,10,1,3,True
lstm_autoencoder,1,primary,0.01,11,7,3,descent,4115,38,1,11,True
lstm_autoencoder,1,primary,0.01,11,8,3,overall,8826,16,1,11,True
lstm_autoencoder,1,primary,0.01,11,8,3,climb,4368,0,0,0,True
lstm_autoencoder,1,primary,0.01,11,8,3,cruise,2947,6,1,3,True
lstm_autoencoder,1,primary,0.01,11,8,3,descent,1511,10,1,8,True
lstm_autoencoder,1,primary,0.01,11,9,3,overall,8928,43,1,14,True
lstm_autoencoder,1,primary,0.01,11,9,3,climb,2151,3,1,2,True
lstm_autoencoder,1,primary,0.01,11,9,3,cruise,4055,3,1,1,True
lstm_autoencoder,1,primary,0.01,11,9,3,descent,2722,37,1,11,True
lstm_autoencoder,1,primary,0.01,11,10,3,overall,13940,135,1,11,True
lstm_autoencoder,1,primary,0.01,11,10,3,climb,3800,12,1,1,True
lstm_autoencoder,1,primary,0.01,11,10,3,cruise,6079,0,0,0,True
lstm_autoencoder,1,primary,0.01,11,10,3,descent,4061,123,1,10,True
lstm_autoencoder,1,primary,0.01,11,11,3,overall,13751,171,1,35,True
lstm_autoencoder,1,primary,0.01,11,11,3,climb,2138,7,1,1,True
lstm_autoencoder,1,primary,0.01,11,11,3,cruise,6376,29,1,6,True
lstm_autoencoder,1,primary,0.01,11,11,3,descent,5237,135,1,28,True
lstm_autoencoder,1,primary,0.01,11,12,3,overall,14346,57,1,17,True
lstm_autoencoder,1,primary,0.01,11,12,3,climb,3405,5,1,1,True
lstm_autoencoder,1,primary,0.01,11,12,3,cruise,2752,14,1,7,True
lstm_autoencoder,1,primary,0.01,11,12,3,descent,8189,38,1,9,True
lstm_autoencoder,1,primary,0.01,11,13,3,overall,10704,48,1,13,True
lstm_autoencoder,1,primary,0.01,11,13,3,climb,2712,12,1,1,True
lstm_autoencoder,1,primary,0.01,11,13,3,cruise,4440,11,1,6,True
lstm_autoencoder,1,primary,0.01,11,13,3,descent,3552,25,1,6,True
lstm_autoencoder,1,primary,0.01,11,14,3,overall,11573,126,1,29,True
lstm_autoencoder,1,primary,0.01,11,14,3,climb,3378,7,1,1,True
lstm_autoencoder,1,primary,0.01,11,14,3,cruise,2869,1,1,1,True
lstm_autoencoder,1,primary,0.01,11,14,3,descent,5326,118,1,27,True
lstm_autoencoder,1,primary,0.01,11,15,3,overall,7701,420,1,25,True
lstm_autoencoder,1,primary,0.01,11,15,3,climb,2139,9,1,2,True
lstm_autoencoder,1,primary,0.01,11,15,3,cruise,1849,0,0,0,True
lstm_autoencoder,1,primary,0.01,11,15,3,descent,3713,411,1,23,True
lstm_autoencoder,1,primary,0.01,11,16,3,overall,11457,55,1,21,True
lstm_autoencoder,1,primary,0.01,11,16,3,climb,3291,6,1,1,True
lstm_autoencoder,1,primary,0.01,11,16,3,cruise,5172,0,0,0,True
lstm_autoencoder,1,primary,0.01,11,16,3,descent,2994,49,1,20,True
lstm_autoencoder,1,primary,0.01,11,17,3,overall,11457,66,1,17,True
lstm_autoencoder,1,primary,0.01,11,17,3,climb,3291,6,1,1,True
lstm_autoencoder,1,primary,0.01,11,17,3,cruise,5172,0,0,0,True
lstm_autoencoder,1,primary,0.01,11,17,3,descent,2994,60,1,16,True
lstm_autoencoder,1,primary,0.01,11,18,3,overall,12562,46,1,13,True
lstm_autoencoder,1,primary,0.01,11,18,3,climb,4727,8,1,1,True
lstm_autoencoder,1,primary,0.01,11,18,3,cruise,3161,5,1,2,True
lstm_autoencoder,1,primary,0.01,11,18,3,descent,4674,33,1,10,True
lstm_autoencoder,1,primary,0.01,14,1,1,overall,2551,15,1,3,False
lstm_autoencoder,1,primary,0.01,14,1,1,climb,79,12,1,1,False
lstm_autoencoder,1,primary,0.01,14,1,1,cruise,2364,1,1,1,False
lstm_autoencoder,1,primary,0.01,14,1,1,descent,108,2,1,2,False
lstm_autoencoder,1,primary,0.01,14,2,1,overall,1528,55,1,13,False
lstm_autoencoder,1,primary,0.01,14,2,1,climb,435,9,1,1,False
lstm_autoencoder,1,primary,0.01,14,2,1,cruise,592,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,2,1,descent,501,46,1,12,False
lstm_autoencoder,1,primary,0.01,14,3,1,overall,1887,30,1,5,False
lstm_autoencoder,1,primary,0.01,14,3,1,climb,227,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,3,1,cruise,1396,30,1,5,False
lstm_autoencoder,1,primary,0.01,14,3,1,descent,264,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,4,1,overall,1303,114,1,12,False
lstm_autoencoder,1,primary,0.01,14,4,1,climb,87,26,1,1,False
lstm_autoencoder,1,primary,0.01,14,4,1,cruise,1069,85,1,10,False
lstm_autoencoder,1,primary,0.01,14,4,1,descent,147,3,1,1,False
lstm_autoencoder,1,primary,0.01,14,5,1,overall,2641,15,1,2,False
lstm_autoencoder,1,primary,0.01,14,5,1,climb,1059,15,1,2,False
lstm_autoencoder,1,primary,0.01,14,5,1,cruise,390,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,5,1,descent,1192,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,6,1,overall,2918,26,1,4,False
lstm_autoencoder,1,primary,0.01,14,6,1,climb,222,16,1,1,False
lstm_autoencoder,1,primary,0.01,14,6,1,cruise,1468,9,1,2,False
lstm_autoencoder,1,primary,0.01,14,6,1,descent,1228,1,1,1,False
lstm_autoencoder,1,primary,0.01,14,7,1,overall,1303,117,1,13,False
lstm_autoencoder,1,primary,0.01,14,7,1,climb,87,26,1,1,False
lstm_autoencoder,1,primary,0.01,14,7,1,cruise,1069,88,1,11,False
lstm_autoencoder,1,primary,0.01,14,7,1,descent,147,3,1,1,False
lstm_autoencoder,1,primary,0.01,14,8,1,overall,2551,15,1,3,False
lstm_autoencoder,1,primary,0.01,14,8,1,climb,79,12,1,1,False
lstm_autoencoder,1,primary,0.01,14,8,1,cruise,2364,1,1,1,False
lstm_autoencoder,1,primary,0.01,14,8,1,descent,108,2,1,2,False
lstm_autoencoder,1,primary,0.01,14,9,1,overall,1706,36,1,4,False
lstm_autoencoder,1,primary,0.01,14,9,1,climb,38,3,1,1,False
lstm_autoencoder,1,primary,0.01,14,9,1,cruise,47,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,9,1,descent,1621,33,1,3,False
lstm_autoencoder,1,primary,0.01,14,10,1,overall,1706,36,1,4,False
lstm_autoencoder,1,primary,0.01,14,10,1,climb,38,3,1,1,False
lstm_autoencoder,1,primary,0.01,14,10,1,cruise,47,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,10,1,descent,1621,33,1,3,False
lstm_autoencoder,1,primary,0.01,14,11,1,overall,2346,14,1,2,False
lstm_autoencoder,1,primary,0.01,14,11,1,climb,482,13,1,1,False
lstm_autoencoder,1,primary,0.01,14,11,1,cruise,1040,1,1,1,False
lstm_autoencoder,1,primary,0.01,14,11,1,descent,824,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,12,1,overall,2641,16,1,2,False
lstm_autoencoder,1,primary,0.01,14,12,1,climb,1059,16,1,2,False
lstm_autoencoder,1,primary,0.01,14,12,1,cruise,390,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,12,1,descent,1192,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,13,1,overall,1303,114,1,15,False
lstm_autoencoder,1,primary,0.01,14,13,1,climb,87,26,1,1,False
lstm_autoencoder,1,primary,0.01,14,13,1,cruise,1069,85,1,13,False
lstm_autoencoder,1,primary,0.01,14,13,1,descent,147,3,1,1,False
lstm_autoencoder,1,primary,0.01,14,14,1,overall,2629,16,1,8,False
lstm_autoencoder,1,primary,0.01,14,14,1,climb,490,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,14,1,cruise,1339,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,14,1,descent,800,16,1,8,False
lstm_autoencoder,1,primary,0.01,14,15,1,overall,1930,3,1,2,False
lstm_autoencoder,1,primary,0.01,14,15,1,climb,486,2,1,1,False
lstm_autoencoder,1,primary,0.01,14,15,1,cruise,795,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,15,1,descent,649,1,1,1,False
lstm_autoencoder,1,primary,0.01,14,16,1,overall,1528,60,1,12,False
lstm_autoencoder,1,primary,0.01,14,16,1,climb,435,9,1,1,False
lstm_autoencoder,1,primary,0.01,14,16,1,cruise,592,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,16,1,descent,501,51,1,11,False
lstm_autoencoder,1,primary,0.01,14,17,1,overall,2641,16,1,2,False
lstm_autoencoder,1,primary,0.01,14,17,1,climb,1059,16,1,2,False
lstm_autoencoder,1,primary,0.01,14,17,1,cruise,390,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,17,1,descent,1192,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,18,1,overall,2629,7,1,5,False
lstm_autoencoder,1,primary,0.01,14,18,1,climb,490,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,18,1,cruise,1339,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,18,1,descent,800,7,1,5,False
lstm_autoencoder,1,primary,0.01,14,19,1,overall,1706,37,1,4,False
lstm_autoencoder,1,primary,0.01,14,19,1,climb,38,4,1,1,False
lstm_autoencoder,1,primary,0.01,14,19,1,cruise,47,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,19,1,descent,1621,33,1,3,False
lstm_autoencoder,1,primary,0.01,14,20,1,overall,2629,11,1,5,False
lstm_autoencoder,1,primary,0.01,14,20,1,climb,490,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,20,1,cruise,1339,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,20,1,descent,800,11,1,5,False
lstm_autoencoder,1,primary,0.01,14,21,1,overall,1706,37,1,4,False
lstm_autoencoder,1,primary,0.01,14,21,1,climb,38,4,1,1,False
lstm_autoencoder,1,primary,0.01,14,21,1,cruise,47,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,21,1,descent,1621,33,1,3,False
lstm_autoencoder,1,primary,0.01,14,22,1,overall,1887,29,1,5,False
lstm_autoencoder,1,primary,0.01,14,22,1,climb,227,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,22,1,cruise,1396,29,1,5,False
lstm_autoencoder,1,primary,0.01,14,22,1,descent,264,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,23,1,overall,2629,16,1,8,False
lstm_autoencoder,1,primary,0.01,14,23,1,climb,490,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,23,1,cruise,1339,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,23,1,descent,800,16,1,8,False
lstm_autoencoder,1,primary,0.01,14,24,1,overall,2641,16,1,2,False
lstm_autoencoder,1,primary,0.01,14,24,1,climb,1059,16,1,2,False
lstm_autoencoder,1,primary,0.01,14,24,1,cruise,390,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,24,1,descent,1192,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,25,1,overall,2551,16,1,3,False
lstm_autoencoder,1,primary,0.01,14,25,1,climb,79,13,1,1,False
lstm_autoencoder,1,primary,0.01,14,25,1,cruise,2364,1,1,1,False
lstm_autoencoder,1,primary,0.01,14,25,1,descent,108,2,1,2,False
lstm_autoencoder,1,primary,0.01,14,26,1,overall,2034,14,1,6,False
lstm_autoencoder,1,primary,0.01,14,26,1,climb,135,10,1,4,False
lstm_autoencoder,1,primary,0.01,14,26,1,cruise,84,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,26,1,descent,1815,4,1,2,False
lstm_autoencoder,1,primary,0.01,14,27,1,overall,1887,28,1,6,False
lstm_autoencoder,1,primary,0.01,14,27,1,climb,227,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,27,1,cruise,1396,28,1,6,False
lstm_autoencoder,1,primary,0.01,14,27,1,descent,264,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,28,1,overall,2629,17,1,8,False
lstm_autoencoder,1,primary,0.01,14,28,1,climb,490,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,28,1,cruise,1339,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,28,1,descent,800,17,1,8,False
lstm_autoencoder,1,primary,0.01,14,29,1,overall,1887,33,1,6,False
lstm_autoencoder,1,primary,0.01,14,29,1,climb,227,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,29,1,cruise,1396,33,1,6,False
lstm_autoencoder,1,primary,0.01,14,29,1,descent,264,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,30,1,overall,1528,77,1,16,False
lstm_autoencoder,1,primary,0.01,14,30,1,climb,435,9,1,1,False
lstm_autoencoder,1,primary,0.01,14,30,1,cruise,592,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,30,1,descent,501,68,1,15,False
lstm_autoencoder,1,primary,0.01,14,31,1,overall,2629,32,1,7,False
lstm_autoencoder,1,primary,0.01,14,31,1,climb,490,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,31,1,cruise,1339,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,31,1,descent,800,32,1,7,False
lstm_autoencoder,1,primary,0.01,14,32,1,overall,1006,12,1,4,False
lstm_autoencoder,1,primary,0.01,14,32,1,climb,262,8,1,3,False
lstm_autoencoder,1,primary,0.01,14,32,1,cruise,356,4,1,1,False
lstm_autoencoder,1,primary,0.01,14,32,1,descent,388,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,33,1,overall,1528,64,1,18,False
lstm_autoencoder,1,primary,0.01,14,33,1,climb,435,10,1,1,False
lstm_autoencoder,1,primary,0.01,14,33,1,cruise,592,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,33,1,descent,501,54,1,17,False
lstm_autoencoder,1,primary,0.01,14,34,1,overall,1944,49,1,6,False
lstm_autoencoder,1,primary,0.01,14,34,1,climb,142,3,1,2,False
lstm_autoencoder,1,primary,0.01,14,34,1,cruise,1554,2,1,2,False
lstm_autoencoder,1,primary,0.01,14,34,1,descent,248,44,1,2,False
lstm_autoencoder,1,primary,0.01,14,35,1,overall,1706,37,1,4,False
lstm_autoencoder,1,primary,0.01,14,35,1,climb,38,4,1,1,False
lstm_autoencoder,1,primary,0.01,14,35,1,cruise,47,0,0,0,False
lstm_autoencoder,1,primary,0.01,14,35,1,descent,1621,33,1,3,False
lstm_autoencoder,1,primary,0.01,15,1,2,overall,2669,187,1,7,False
lstm_autoencoder,1,primary,0.01,15,1,2,climb,625,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,1,2,cruise,752,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,1,2,descent,1292,187,1,7,False
lstm_autoencoder,1,primary,0.01,15,2,2,overall,7711,22,1,1,False
lstm_autoencoder,1,primary,0.01,15,2,2,climb,2028,22,1,1,False
lstm_autoencoder,1,primary,0.01,15,2,2,cruise,3298,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,2,2,descent,2385,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,3,2,overall,5503,73,1,20,False
lstm_autoencoder,1,primary,0.01,15,3,2,climb,3519,10,1,1,False
lstm_autoencoder,1,primary,0.01,15,3,2,cruise,722,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,3,2,descent,1262,63,1,19,False
lstm_autoencoder,1,primary,0.01,15,4,2,overall,6372,44,1,7,False
lstm_autoencoder,1,primary,0.01,15,4,2,climb,2754,27,1,1,False
lstm_autoencoder,1,primary,0.01,15,4,2,cruise,2405,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,4,2,descent,1213,17,1,6,False
lstm_autoencoder,1,primary,0.01,15,5,2,overall,6075,19,1,2,False
lstm_autoencoder,1,primary,0.01,15,5,2,climb,1642,9,1,1,False
lstm_autoencoder,1,primary,0.01,15,5,2,cruise,2509,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,5,2,descent,1924,10,1,1,False
lstm_autoencoder,1,primary,0.01,15,6,2,overall,9157,88,1,15,False
lstm_autoencoder,1,primary,0.01,15,6,2,climb,3584,8,1,1,False
lstm_autoencoder,1,primary,0.01,15,6,2,cruise,2702,64,1,10,False
lstm_autoencoder,1,primary,0.01,15,6,2,descent,2871,16,1,4,False
lstm_autoencoder,1,primary,0.01,15,7,2,overall,5892,55,1,12,False
lstm_autoencoder,1,primary,0.01,15,7,2,climb,2990,10,1,3,False
lstm_autoencoder,1,primary,0.01,15,7,2,cruise,2120,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,7,2,descent,782,45,1,9,False
lstm_autoencoder,1,primary,0.01,15,8,2,overall,4015,11,1,4,False
lstm_autoencoder,1,primary,0.01,15,8,2,climb,748,8,1,1,False
lstm_autoencoder,1,primary,0.01,15,8,2,cruise,1371,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,8,2,descent,1896,3,1,3,False
lstm_autoencoder,1,primary,0.01,15,9,2,overall,8714,119,1,32,False
lstm_autoencoder,1,primary,0.01,15,9,2,climb,2650,11,1,1,False
lstm_autoencoder,1,primary,0.01,15,9,2,cruise,4542,23,1,12,False
lstm_autoencoder,1,primary,0.01,15,9,2,descent,1522,85,1,19,False
lstm_autoencoder,1,primary,0.01,15,10,2,overall,5218,10,1,3,False
lstm_autoencoder,1,primary,0.01,15,10,2,climb,2439,8,1,1,False
lstm_autoencoder,1,primary,0.01,15,10,2,cruise,1376,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,10,2,descent,1403,2,1,2,False
lstm_autoencoder,1,primary,0.01,15,11,2,overall,6001,54,1,8,False
lstm_autoencoder,1,primary,0.01,15,11,2,climb,2203,12,1,1,False
lstm_autoencoder,1,primary,0.01,15,11,2,cruise,2046,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,11,2,descent,1752,42,1,7,False
lstm_autoencoder,1,primary,0.01,15,12,2,overall,8363,55,1,9,False
lstm_autoencoder,1,primary,0.01,15,12,2,climb,1990,4,1,2,False
lstm_autoencoder,1,primary,0.01,15,12,2,cruise,3014,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,12,2,descent,3359,51,1,7,False
lstm_autoencoder,1,primary,0.01,15,13,2,overall,5761,7,1,5,False
lstm_autoencoder,1,primary,0.01,15,13,2,climb,1671,3,1,1,False
lstm_autoencoder,1,primary,0.01,15,13,2,cruise,2573,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,13,2,descent,1517,4,1,4,False
lstm_autoencoder,1,primary,0.01,15,14,2,overall,6942,15,1,2,False
lstm_autoencoder,1,primary,0.01,15,14,2,climb,2058,14,1,1,False
lstm_autoencoder,1,primary,0.01,15,14,2,cruise,3278,0,0,0,False
lstm_autoencoder,1,primary,0.01,15,14,2,descent,1606,1,1,1,False
lstm_autoencoder,1,primary,0.01,15,15,2,overall,8154,260,1,23,False
lstm_autoencoder,1,primary,0.01,15,15,2,climb,2033,11,1,1,False
lstm_autoencoder,1,primary,0.01,15,15,2,cruise,2970,34,1,7,False
lstm_autoencoder,1,primary,0.01,15,15,2,descent,3151,215,1,15,False
lstm_autoencoder,1,primary,0.01,15,16,2,overall,5218,9,1,2,False
lstm_autoencoder,1,primary,0.01,15,16,2,climb,2439,8,1,1,False
lstm_autoencoder,1,primary,0.01,15,16,2,cruise,1376,0,0,0,False
